number,Latency (s),SP size(cm²),datetime_start,datetime_complete,duration,params_area,params_cap_size,user_attrs_Eb,user_attrs_Ec,user_attrs_Er,user_attrs_Ew,user_attrs_Lb,user_attrs_Lc,user_attrs_Lr,user_attrs_Lw,system_attrs_nsga2:generation,state,lat*sp,ckpt_energy,system_efficiency,cap_leakage
83,13.04,8.0,2024-04-17 20:45:38.201795,2024-04-17 20:45:38.899857,0 days 00:00:00.698062,0.0008,1e-06,0.01137048,0.002487218841265906,0.0009607692383461539,0.0007937207679230772,10.22,0.5085324999999999,0.11018214566276924,0.07396832302106174,1,COMPLETE,104.32,0.013124970006269231,0.001059653562229851,1.1735999999999999e-07
14,12.24,8.0,2024-04-17 20:46:04.299056,2024-04-17 20:46:04.979739,0 days 00:00:00.680683,0.0008,3.162277660168379e-06,0.01144836,0.0020927196061098024,0.0007624984721153846,0.000529174602846154,10.290000000000001,0.4275175,0.09400587531476925,0.053328689800080445,0,COMPLETE,97.92,0.012740033074961538,0.000949854577936548,3.483565070441487e-07
17,11.82,8.0,2024-04-17 20:47:34.478093,2024-04-17 20:47:35.173314,0 days 00:00:00.695221,0.0008,1e-05,0.01098108,0.0020927196061098024,0.0007359168783846155,0.000575987323,9.870000000000001,0.4275175,0.08738709988326925,0.05644984549356365,0,COMPLETE,94.56,0.012292984201384617,0.0009836057558327705,1.0638e-06
83,12.29,8.0,2024-04-17 20:50:00.650664,2024-04-17 20:50:01.590246,0 days 00:00:00.939582,0.0008,3.1622776601683795e-05,0.011448360000000001,0.0020927196061098024,0.0010313393777692309,0.0010073000654615386,10.290000000000001,0.4275175,0.10716302087426924,0.0865254608972406,1,COMPLETE,98.32,0.013486999443230771,0.0009459902387260656,3.4977953199122446e-06
23,11.67,8.0,2024-04-17 20:50:32.942175,2024-04-17 20:50:33.628083,0 days 00:00:00.685908,0.0008,0.00010000000000000002,0.010825320000000001,0.0020927196061098024,0.0006487202106923078,0.0005302149023846154,9.73,0.4275175,0.07699748965426924,0.053228782393330516,0,COMPLETE,93.36,0.012004255113076925,0.0009962485033370477,1.0503000000000003e-05
46,11.56,8.0,2024-04-17 20:52:09.715066,2024-04-17 20:52:10.462726,0 days 00:00:00.747660,0.0008,0.000316227766016838,0.0101244,0.0020927196061098024,0.0004979045971538462,0.00038395684161538466,9.100000000000001,0.4275175,0.06270955884176925,0.04288027249444876,0,COMPLETE,92.48,0.01100626143876923,0.0010057283766386979,3.290033677639183e-05
48,12.45,8.0,2024-04-17 20:53:27.734529,2024-04-17 20:53:28.583456,0 days 00:00:00.848927,0.0008,0.0010000000000000002,0.010046520000000001,0.0020927196061098024,0.0005278171193846155,0.00043227266176923087,9.030000000000001,0.4275175,0.06443478341026924,0.04621337539114708,0,COMPLETE,99.6,0.011006609781153847,0.000933832934453281,0.00011205000000000003
53,15.51,8.0,2024-04-17 20:54:51.005399,2024-04-17 20:54:51.704572,0 days 00:00:00.699173,0.0008,0.0031622776601683803,0.009812880000000001,0.0020927196061098024,0.00046328394273076925,0.00038237155500000006,8.820000000000002,0.4275175,0.05762293502626923,0.04268413605205507,1,COMPLETE,124.08,0.01065853549773077,0.0007495951021240068,0.00044142233858290424
94,31.69,8.0,2024-04-17 20:58:23.525258,2024-04-17 20:58:25.778316,0 days 00:00:02.253058,0.0008,0.010000000000000004,0.010202280000000001,0.0020927196061098024,0.0005724727257692309,0.0004788106956153847,9.170000000000002,0.4275175,0.06847764127026924,0.049487595851023386,1,COMPLETE,253.52,0.011253563421384616,0.0003668734627309356,0.002852100000000001
